evaluation_id,institution_id,institution_name,institution_size_tier,sub_institution_id,canonical_name,entity_size_tier,member_name,is_original_member,label
81,155173764,Rochester Institute of Technology,large,305848,department of computer science,large,computer engineering department,1,0
81,155173764,Rochester Institute of Technology,large,305848,department of computer science,large,kgcoe department of computer engineering,1,0
81,155173764,Rochester Institute of Technology,large,305848,department of computer science,large,school of computer science and technology,1,1
81,155173764,Rochester Institute of Technology,large,305848,department of computer science,large,department of computer science and technology,1,1
81,155173764,Rochester Institute of Technology,large,305848,department of computer science,large,department of computer science technology,1,1
81,155173764,Rochester Institute of Technology,large,305848,department of computer science,large,department of computer sciences,1,1
81,155173764,Rochester Institute of Technology,large,305848,department of computer science,large,department of cs,1,1
81,155173764,Rochester Institute of Technology,large,305848,department of computer science,large,college of computer science and engineering,1,1
81,155173764,Rochester Institute of Technology,large,305848,department of computer science,large,computer science and technology department,1,1
81,155173764,Rochester Institute of Technology,large,305848,department of computer science,large,department of computer eng,1,0
81,155173764,Rochester Institute of Technology,large,305848,department of computer science,large,department of computer engineerin,1,0
81,155173764,Rochester Institute of Technology,large,305848,department of computer science,large,department of computer scienece,1,1
81,155173764,Rochester Institute of Technology,large,305848,department of computer science,large,department of computing,1,1
82,155173764,Rochester Institute of Technology,large,305864,department of mechanical engineering,large,department of mechanical engineering,1,1
82,155173764,Rochester Institute of Technology,large,305864,department of mechanical engineering,large,mechanical engineering department,1,1
82,155173764,Rochester Institute of Technology,large,305864,department of mechanical engineering,large,rit department of mechanical engineering,1,1
82,155173764,Rochester Institute of Technology,large,305864,department of mechanical engineering,large,asme department of mechanical engineering,1,1
82,155173764,Rochester Institute of Technology,large,305864,department of mechanical engineering,large,department of mechanical and industrial engineering,1,0
82,155173764,Rochester Institute of Technology,large,305864,department of mechanical engineering,large,dept of ind manuf eng,1,0
82,155173764,Rochester Institute of Technology,large,305864,department of mechanical engineering,large,mechanical and industrial engineering department,1,0
82,155173764,Rochester Institute of Technology,large,305864,department of mechanical engineering,large,anical engineering department,1,1
82,155173764,Rochester Institute of Technology,large,305864,department of mechanical engineering,large,college of engineering,0,0
82,155173764,Rochester Institute of Technology,large,305864,department of mechanical engineering,large,department of engineering,0,0
83,155173764,Rochester Institute of Technology,large,305853,department of electrical and microelectronic engineering,large,department of electrical and microelectronic engineering,1,1
